kepid,kepoi_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_model_snr,koi_steff,koi_srad,ra,dec,koi_kepmag
8256044,K03652.01,FALSE POSITIVE,0,1,0,0,16.371883638,140.0200730,1.0660,3.44467,6.5927e+04,70.73,840.0,639.80,5642.00,1.4150,298.675570,44.175732,15.879
8780968,K03653.01,FALSE POSITIVE,0,1,0,0,2.617284592,132.3906830,0.7430,9.55450,2.3145e+05,162.67,2013.0,1215.20,5510.00,2.6490,300.335570,44.986271,16.304
6960446,K03654.01,FALSE POSITIVE,0,1,0,0,10.148735210,136.0250100,0.9650,5.60300,1.1612e+05,71.11,1045.0,250.90,6366.00,1.2960,295.195830,42.418911,16.798
8264097,K03655.01,FALSE POSITIVE,0,1,0,0,2.897436854,132.0385020,0.6420,3.28330,2.8981e+05,64.69,1277.0,274.20,5780.00,1.0000,300.872310,44.144318,17.687
7515679,K03728.01,CONFIRMED,0,0,0,0,5.546083089,133.5034800,0.9020,2.71700,2.2110e+03,22.27,2336.0,56.40,7358.00,4.0370,287.807220,43.188782,12.252
9674592,K03729.01,FALSE POSITIVE,1,0,1,0,6.873663980,136.1396600,0.9580,7.08450,9.7669e+03,12.01,859.0,143.20,5662.00,0.8050,300.412930,46.380669,15.933
10879213,K03730.01,FALSE POSITIVE,0,1,0,0,0.668483494,132.1565580,0.7730,2.41290,7.2277e+05,138.76,2082.0,334.30,5780.00,1.0000,298.259920,48.218964,18.792
5650314,K03731.01,FALSE POSITIVE,0,0,1,0,1.070272827,131.8358910,1.2690,4.28440,9.8865e+03,28.73,1224.0,284.00,4628.00,0.6530,299.170620,40.871059,15.926
6962901,K07799.01,FALSE POSITIVE,0,1,1,0,0.977170246,132.2378300,0.6460,3.48420,1.5110e+02,5.08,3226.0,94.50,5596.00,3.9380,295.747590,42.401630,12.439
8302302,K03732.01,FALSE POSITIVE,0,1,0,0,1.135930136,132.3965560,1.2820,4.50360,2.7247e+04,52.05,1836.0,551.70,6247.00,0.9540,292.805790,44.236050,15.524
10581918,K03807.01,FALSE POSITIVE,1,0,0,0,1.801863222,132.4844900,0.6810,7.24920,2.6258e+05,145.36,2721.0,463.40,7479.00,2.3240,283.043700,47.804630,12.796
3851949,K03808.01,FALSE POSITIVE,0,1,0,0,54.771459680,143.7431900,0.6370,37.18710,7.2248e+03,34.32,777.0,751.10,5145.00,3.8660,291.903350,38.925861,13.939
9097892,K03809.01,FALSE POSITIVE,0,1,1,0,1.674690886,132.1721070,1.2120,2.01790,5.2740e+02,29.78,1813.0,118.60,6397.00,1.1570,294.957240,45.405151,13.593
5769943,K03810.01,CANDIDATE,0,0,0,0,1.013774136,131.9588800,1.1610,1.27740,3.3878e+04,18.59,827.0,166.80,3644.00,0.3890,283.750400,41.086010,16.758
4638237,K03811.01,CANDIDATE,0,0,0,0,290.140171700,307.2506180,0.9350,2.15830,4.8360e+03,11.58,304.0,69.10,5631.00,1.2630,286.153110,39.714901,13.906
9351316,K02078.02,CONFIRMED,0,0,0,0,161.515617000,176.4997800,0.0010,6.54800,2.2153e+03,2.88,211.0,25.20,4243.00,0.6410,295.251160,45.842972,15.561
4579313,K03884.01,FALSE POSITIVE,0,1,1,1,2.112405306,132.9751500,1.2070,2.58450,4.8900e+02,19.01,1225.0,42.20,5562.00,0.7560,296.058840,39.613579,14.811
11614528,K03885.01,FALSE POSITIVE,0,0,1,0,1.870990236,132.6894900,1.1930,1.84320,6.4260e+02,26.10,1668.0,37.40,6384.00,1.0860,293.842350,49.662060,15.546
8848288,K03886.01,FALSE POSITIVE,0,1,0,0,5.566486910,133.0330500,0.9350,10.93100,6.9490e+02,43.67,2618.0,103.60,4694.00,12.7010,301.047300,45.087631,9.837
6590307,K07787.01,FALSE POSITIVE,0,0,1,0,1.332538340,132.0660000,0.1640,3.73700,6.2400e+01,0.64,1453.0,9.70,5520.00,0.8180,286.431340,42.098339,15.627
5308419,K03887.01,FALSE POSITIVE,0,1,1,1,1.241483276,132.1002800,1.2270,2.19500,1.4100e+02,27.25,1847.0,32.00,6140.00,1.0530,299.510830,40.474548,13.482
6312521,K03656.01,FALSE POSITIVE,0,1,0,0,3.015519430,132.9436370,0.8510,3.17130,1.5958e+05,155.81,1837.0,367.30,5299.00,2.7610,298.882350,41.663330,17.357
4579321,K03657.01,FALSE POSITIVE,0,1,0,0,2.112395777,134.0344480,1.2850,2.77140,2.6260e+05,115.26,1419.0,243.20,5780.00,1.0000,296.060360,39.615211,17.388
5202905,K01932.02,CONFIRMED,0,0,0,0,14.844483600,143.5760000,0.1490,6.09100,1.7790e+02,2.49,1092.0,10.50,6642.00,1.8460,295.933470,40.300571,12.345
1575690,K03658.01,FALSE POSITIVE,0,1,0,0,2.252417903,132.4363390,1.1980,1.97670,3.2296e+04,27.09,782.0,129.50,3979.00,0.5440,291.881900,37.189110,15.625
4386047,K03659.01,FALSE POSITIVE,0,1,0,0,2.900613144,133.4228710,0.3340,3.73570,1.6548e+05,38.63,1289.0,617.70,5977.00,0.9310,296.430330,39.443489,16.943
5103998,K03660.01,FALSE POSITIVE,0,1,0,0,174.769712200,172.4723220,1.0360,2.35690,6.8139e+04,38.79,294.0,100.40,5704.00,0.8040,293.157650,40.262711,15.549
9655858,K03733.01,FALSE POSITIVE,0,1,0,0,31.432846490,138.1125900,0.8150,5.35410,1.7887e+05,57.21,577.0,154.00,5780.00,1.0000,294.488070,46.334099,17.481
12154526,K02004.03,CANDIDATE,0,0,0,0,1.721100570,132.7606800,0.7670,1.92200,2.9700e+01,0.70,1607.0,9.30,5700.00,1.1760,288.646270,50.788979,13.351
10275880,K03734.01,FALSE POSITIVE,0,1,1,1,9.726754470,139.4763500,4.6760,19.62140,6.6416e+03,995.22,1363.0,366.40,6327.00,2.4330,292.588750,47.393799,13.211
2166200,K03735.01,FALSE POSITIVE,0,1,0,0,8.096939227,132.6464660,0.7860,2.88330,1.4289e+05,68.48,1194.0,177.90,6572.00,1.4180,292.733700,37.559311,17.637
3547315,K03736.01,FALSE POSITIVE,0,1,0,0,0.642348650,131.9110780,0.9660,2.11840,3.9597e+04,25.76,1829.0,231.70,5441.00,0.7910,292.137330,38.602348,16.639
6933781,K03737.01,FALSE POSITIVE,0,1,0,0,130.419418700,229.7584240,1.2580,4.16500,2.2909e+03,57.51,473.0,90.40,5770.00,1.6850,286.697330,42.451160,11.241
6148271,K03812.01,FALSE POSITIVE,0,0,1,0,1.785265270,133.1265000,1.2620,6.22330,1.7331e+03,41.19,1815.0,123.10,6505.00,1.2280,298.229640,41.459839,14.026
5386904,K03813.01,FALSE POSITIVE,0,0,1,0,4.859144100,132.6666000,0.9320,3.85880,2.1836e+03,6.90,1303.0,81.60,6586.00,1.2070,297.949220,40.530708,14.113
2997178,K03814.01,FALSE POSITIVE,0,0,1,0,5.950778130,135.0646900,0.8810,5.60000,7.6180e+02,32.26,2366.0,71.90,5122.00,9.8280,293.074800,38.169720,12.861
8956206,K02048.02,FALSE POSITIVE,0,0,1,0,99.673478000,219.3348300,11.6846,0.96800,2.4960e+03,576.14,262.0,12.60,4932.00,0.4920,293.058010,45.248821,15.801
6507433,K03815.01,CANDIDATE,0,0,0,0,4.742552100,133.1375500,0.8510,1.11000,3.5830e+03,7.27,1159.0,10.90,6161.00,1.0530,286.508760,41.922741,15.432
8260198,K03888.01,FALSE POSITIVE,0,1,1,0,0.955297055,132.1793520,1.1930,1.74050,8.4610e+02,18.16,1550.0,67.30,5319.00,0.7340,299.782070,44.199810,15.450
10733174,K03889.01,FALSE POSITIVE,0,1,1,0,280.476576000,299.3871000,0.9740,32.24000,6.5120e+02,3.16,268.0,38.70,5869.00,0.8920,292.619540,48.081478,13.608
8564976,K03890.01,FALSE POSITIVE,0,1,0,0,152.825598900,197.4133900,0.4090,22.68800,2.1735e+03,34.85,734.0,98.90,4991.00,7.5060,293.772130,44.638470,13.226
8765560,K03891.01,CANDIDATE,0,0,0,0,47.109630600,144.1317200,1.2300,5.74100,7.5220e+02,78.98,751.0,35.10,5258.00,2.7800,296.156010,44.920090,13.731
11760860,K03892.01,CONFIRMED,0,0,0,0,2.416601490,131.5371300,0.0350,1.96990,8.3600e+01,0.92,1343.0,33.70,5705.00,1.0260,290.559510,49.943008,12.737
7910148,K03661.01,FALSE POSITIVE,0,1,1,0,4.252082243,134.2999470,1.2680,2.75430,8.2905e+03,33.14,1064.0,254.80,5802.00,0.7940,297.644410,43.632172,15.286
12459731,K03662.01,FALSE POSITIVE,0,1,0,0,14.180228311,143.1276230,0.7950,4.53440,1.7274e+05,62.41,873.0,472.30,6289.00,1.1420,291.050170,51.321751,17.427
12735740,K03663.01,CONFIRMED,0,0,0,0,282.525355800,363.0719250,0.2480,10.79650,9.7464e+03,8.98,264.0,696.00,5725.00,0.9130,289.763610,51.962601,12.620
4678875,K03664.01,FALSE POSITIVE,0,1,0,0,1.878876730,133.0741983,0.4410,6.60887,8.2439e+05,148.25,1846.0,3176.90,6569.00,1.2350,297.420350,39.775108,13.244
7812175,K03665.01,FALSE POSITIVE,0,1,0,0,17.793911590,134.0356280,0.6920,4.31940,9.3395e+04,33.30,697.0,247.00,5780.00,1.0000,288.024260,43.545841,16.328
7708193,K03666.01,FALSE POSITIVE,0,1,1,0,7.942583252,134.8170620,1.5220,7.06120,8.8327e+04,219.02,1285.0,855.40,5516.00,2.1780,298.997310,43.398861,15.994
5478083,K03738.01,FALSE POSITIVE,0,0,1,0,15.852310850,142.5245100,6.2860,4.87070,4.3786e+05,679.44,725.0,252.40,5780.00,1.0000,299.012270,40.660034,17.518
10857342,K03739.01,FALSE POSITIVE,0,1,0,0,2.415925551,133.6100040,0.5110,9.77690,5.6097e+05,300.82,3329.0,1598.30,8796.00,3.2780,290.011510,48.244202,14.467
